Wall time,Step,Value
1615098011.377336,0,0.10771726071834564
1615098017.9227,1,0.06004596874117851
1615098022.717644,2,0.057406600564718246
1615098027.380666,3,0.059124354273080826
1615098031.940096,4,0.051807649433612823
1615098035.935689,5,0.05160500481724739
1615098039.991491,6,0.044855665415525436
1615098044.318678,7,0.04959867522120476
1615098048.414225,8,0.04606498405337334
1615098052.276962,9,0.04363741725683212
1615098056.287718,10,0.04923669248819351
1615098060.025158,11,0.043715979903936386
1615098064.297858,12,0.043171074241399765
1615098068.163729,13,0.04279964417219162
1615098071.692163,14,0.04182751849293709
1615098075.404577,15,0.04337795078754425
1615098079.247327,16,0.04111919179558754
1615098082.885735,17,0.04028566926717758
1615098086.51314,18,0.03820176422595978
1615098090.19342,19,0.03910272940993309
1615098094.153372,20,0.040443241596221924
1615098097.931997,21,0.040463391691446304
1615098101.691184,22,0.042019348591566086
1615098105.375882,23,0.03949470445513725
1615098109.378625,24,0.03692116588354111
1615098113.176871,25,0.03958576172590256
1615098117.00877,26,0.03752104565501213
1615098120.84877,27,0.036068741232156754
1615098125.338926,28,0.03694818168878555
1615098129.399989,29,0.035524431616067886
1615098134.245274,30,0.03633744642138481
1615098138.24207,31,0.035287413746118546
1615098142.441541,32,0.03618396073579788
1615098146.456768,33,0.037656012922525406
1615098150.492874,34,0.03574054315686226
1615098154.482778,35,0.03990643844008446
1615098158.821472,36,0.03509792312979698
1615098163.009939,37,0.03447423130273819
1615098167.038878,38,0.03405488282442093
1615098171.256447,39,0.03463056683540344
1615098175.496559,40,0.03377789258956909
1615098179.727415,41,0.03711986541748047
1615098184.181946,42,0.032328952103853226
1615098188.401407,43,0.03376143425703049
1615098192.671471,44,0.03470976650714874
1615098197.406601,45,0.03277569264173508
1615098201.816219,46,0.03260102495551109
1615098206.38566,47,0.03190832585096359
1615098210.717102,48,0.033647336065769196
1615098215.270642,49,0.031500354409217834
1615098220.275606,50,0.03903163969516754
1615098224.63992,51,0.031912337988615036
1615098228.874592,52,0.03178819641470909
1615098233.155374,53,0.0334472618997097
1615098237.970512,54,0.03309785947203636
1615098241.738766,55,0.031167306005954742
1615098245.852177,56,0.03308875486254692
1615098249.634713,57,0.032465435564517975
1615098253.841252,58,0.031087316572666168
1615098257.765375,59,0.03108285740017891
1615098261.603065,60,0.03129759058356285
1615098265.463517,61,0.03332800790667534
1615098269.446928,62,0.03257486969232559
1615098273.369526,63,0.033275626599788666
1615098277.11728,64,0.03215940296649933
1615098281.459919,65,0.031280726194381714
1615098285.54014,66,0.030946169048547745
1615098289.398376,67,0.03123006969690323
1615098293.277951,68,0.032037872821092606
1615098297.76578,69,0.03182055801153183
1615098301.836729,70,0.03181390091776848
1615098306.527126,71,0.03127400949597359
1615098310.62742,72,0.030989933758974075
1615098317.761562,73,0.032551076263189316
1615098321.575098,74,0.030806083232164383
1615098325.386693,75,0.032780978828668594
1615098329.146117,76,0.030504699796438217
1615098333.134395,77,0.03108253888785839
1615098337.018649,78,0.03065042942762375
1615098340.819528,79,0.03130403906106949
1615098344.581252,80,0.030724121257662773
1615098348.719795,81,0.030425705015659332
1615098352.60487,82,0.03192875534296036
1615098356.363757,83,0.03247029334306717
1615098360.069981,84,0.029461689293384552
1615098364.791304,85,0.033314771950244904
1615098368.873828,86,0.030579308047890663
1615098372.684035,87,0.03183841332793236
1615098376.501781,88,0.03350399434566498
1615098380.430547,89,0.029826205223798752
1615098384.322339,90,0.029318388551473618
1615098388.089161,91,0.030693257227540016
1615098391.842898,92,0.030151240527629852
1615098396.182174,93,0.030209852382540703
1615098400.174622,94,0.02812512032687664
1615098404.116997,95,0.02839968353509903
1615098407.901801,96,0.030403248965740204
1615098411.767132,97,0.028489306569099426
1615098415.757706,98,0.029573338106274605
1615098419.531734,99,0.028972245752811432
1615098423.702892,100,0.02951768785715103
1615098427.540912,101,0.031148795038461685
1615098431.586662,102,0.028835028409957886
1615098435.567895,103,0.030140886083245277
1615098439.464207,104,0.029454177245497704
1615098443.268534,105,0.028457198292016983
